"주차장관리번호",주차장명,주차장구분,주차장유형,소재지도로명주소,소재지지번주소,주차구획수,급지구분,부제시행구분,운영요일,평일운영시작시각,평일운영종료시각,토요일운영시작시각,토요일운영종료시각,공휴일운영시작시각,공휴일운영종료시각,요금정보,주차기본시간,주차기본요금,추가단위시간,추가단위요금,1일주차권요금적용시간,1일주차권요금,월정기권요금,결제방법,특기사항,관리기관명,전화번호,위도,경도,데이터기준일자
154-1-000011,경진로남1길인근,공영,노상,대구광역시 북구 동북로50길 17,대구광역시 북구 복현동 436-1,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89378323,128.616552,2022-07-25
154-1-000012,경진로인근,공영,노상,,대구광역시 북구 복현동 623,92,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89526277,128.6213799,2022-07-25
154-1-000013,고성로34길인근,공영,노상,,대구광역시 북구 고성동2가 130,9,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.87927027,128.5835611,2022-07-25
154-1-000014,고성로37길인근,공영,노상,대구광역시 북구 고성로 191,대구광역시 북구 고성동3가 2,57,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88301806,128.5861564,2022-07-25
154-1-000015,고성북로10길인근,공영,노상,대구광역시 북구 고성북로 50-2,대구광역시 북구 고성동3가 143,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88408994,128.5841447,2022-07-25
154-1-000016,고성북로1인근,공영,노상,대구광역시 북구 고성북로 50-2,대구광역시 북구 고성동3가 143,65,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88408994,128.5841447,2022-07-25
154-1-000017,고성북로2인근,공영,노상,대구광역시 북구 고성북로 50-2,대구광역시 북구 고성동3가 143,87,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88408994,128.5841447,2022-07-25
154-1-000018,관은동로32길인근,공영,노상,대구광역시 북구 관음중앙로29길 5-18,대구광역시 북구 읍내동 1295-6,27,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94592832,128.5477642,2022-07-25
154-1-000019,관음동로13길인근,공영,노상,,대구광역시 북구 관음동 1346,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93854663,128.5457736,2022-07-25
154-1-000020,관음동로31길인근,공영,노상,,대구광역시 북구 관음동 1240,6,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94531367,128.546259,2022-07-25
154-1-000021,관음동로9길인근,공영,노상,,대구광역시 북구 관음동 1357,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93740911,128.5452115,2022-07-25
154-1-000022,관음동로인근,공영,노상,,대구광역시 북구 읍내동 1311,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94232272,128.5477636,2022-07-25
154-1-000023,관음중앙로17길인근,공영,노상,,대구광역시 북구 관음동 1244,26,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94447693,128.5435674,2022-07-25
154-1-000024,관음중앙로21길인근,공영,노상,,대구광역시 북구 관음동 1252,75,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94470971,128.5449411,2022-07-25
154-1-000025,관음중앙로28길인근,공영,노상,,대구광역시 북구 관음동 1293,60,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94240514,128.5469099,2022-07-25
154-1-000026,관음중앙로7길인근,공영,노상,,대구광역시 북구 관음동 1322,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93823471,128.5429464,2022-07-25
154-1-000027,관음중앙로인근,공영,노상,,대구광역시 북구 관음동 1373,62,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93425111,128.5457465,2022-07-25
154-1-000028,구암로15길인근,공영,노상,,대구광역시 북구 읍내동 1339,43,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93539165,128.5497971,2022-07-25
154-1-000029,구암로16길인근,공영,노상,,대구광역시 북구 태전동 996,20,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.9320619,128.5491495,2022-07-25
154-1-000030,구암로17길인근,공영,노상,,대구광역시 북구 읍내동 1368,37,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93360968,128.5506549,2022-07-25
154-1-000031,구암로인근,공영,노상,,대구광역시 북구 구암동 839,40,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.93156108,128.563146,2022-07-25
154-1-000032,노곡로인근,공영,노상,,대구광역시 북구 노곡동 282-1,20,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90515004,128.5629623,2022-07-25
154-1-000033,노원네거리(북편),공영,노상,,대구광역시 북구 침산동 1208,22,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89836118,128.5793092,2022-07-25
154-1-000034,노원동로7길,공영,노상,대구광역시 북구 노원동로7길 18,대구광역시 북구 노원동3가 1120-2,11,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89538603,128.575828,2022-07-25
154-1-000035,노원동로인근(수성전기재료백화점),공영,노상,대구광역시 북구 노원동로 48,대구광역시 북구 노원동2가 13-3,37,2,미시행,평일+토요일,08:30,19:00,08:30,19:00,00:00,00:00,유료,30,600,10,300,,6000,80000,현금,,대구광역시 북구청,053-665-3012,35.89345536,128.5762127,2022-07-25
154-1-000036,노원로10길(대구산업-노원새마을금고),공영,노상,,대구광역시 북구 노원동2가 1,102,2,미시행,평일+토요일,08:30,19:00,08:30,19:00,00:00,00:00,유료,30,600,10,300,,6000,80000,현금,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000037,노원로10길인근,공영,노상,,대구광역시 북구 노원동2가 1,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88867297,128.5696997,2022-07-25
154-1-000038,노원로17길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,37,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-1-000039,노원로25길인근,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,41,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8898311,128.5610742,2022-07-25
154-1-000040,노원로40길인근,공영,노상,,대구광역시 북구 침산동 1208,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89836118,128.5793092,2022-07-25
154-1-000041,노원로9길인근,공영,노상,대구광역시 북구 노원로9길 12,대구광역시 북구 노원동3가 234,58,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89447588,128.5675754,2022-07-25
154-1-000042,노원로인근1,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,14,2,미시행,평일,07:00,16:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,3000,60000,,,,대구광역시청,053-803-4882,35.8898311,128.5610742,2022-07-25
154-1-000043,노원로인근2,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,40,2,미시행,평일,08:00,18:00,00:00,00:00,00:00,00:00,유료,30,600,10,300,3000,60000,,,,대구광역시청,053-803-4882,35.8898311,128.5610742,2022-07-25
154-1-000044,노원로인근3,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,38,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.8898311,128.5610742,2022-07-25
154-1-000045,노원로인근4,공영,노상,대구광역시 북구 팔달로 105,대구광역시 북구 노원동3가 252-3,41,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.8898311,128.5610742,2022-07-25
154-1-000047,대구역북편,공영,노상,,대구광역시 북구 칠성동2가 490-1,23,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.87733319,128.5964617,2022-07-25
154-1-000048,대구체육관로10길인근,공영,노상,대구광역시 북구 대구체육관로10길 26,대구광역시 북구 산격동 1497-20,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8914535,128.6038566,2022-07-25
154-1-000049,대구체육관로11길인근,공영,노상,,대구광역시 북구 산격동 1499-3,17,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89256712,128.6047409,2022-07-25
154-1-000050,대구체육관로9길인근,공영,노상,대구광역시 북구 대구체육관로 39,대구광역시 북구 산격동 1427-1,41,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89375613,128.6030093,2022-07-25
154-1-000051,대구체육관로인근,공영,노상,,대구광역시 북구 산격동 1444-1,5,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89004501,128.6013523,2022-07-25
154-1-000052,대동로4길인근,공영,노상,,대구광역시 북구 산격동 1499-2,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89104648,128.6059248,2022-07-25
154-1-000053,대동로8길인근,공영,노상,대구광역시 북구 대동로8길 9,대구광역시 북구 산격동 1267-25,12,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89652368,128.610032,2022-07-25
154-1-000054,대동로9길인근,공영,노상,대구광역시 북구 동북로36길 17-8,대구광역시 북구 산격동 1265-2,13,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89720335,128.6110785,2022-07-25
154-1-000055,대불로5길인근,공영,노상,,대구광역시 북구 산격동 산9-28,14,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90238032,128.6117032,2022-07-25
154-1-000056,대천로7길인근,공영,노상,,대구광역시 북구 읍내동 1348,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.941073,128.5543727,2022-07-25
154-1-000057,대천로9길인근,공영,노상,,대구광역시 북구 읍내동 1352,28,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.93916208,128.5550213,2022-07-25
154-1-000058,대학로15길인근,공영,노상,,대구광역시 북구 산격동 1499-1,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000059,대학로17길인근,공영,노상,,대구광역시 북구 산격동 1499-1,8,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000060,대학로23길인근,공영,노상,,대구광역시 북구 산격동 1499-1,2,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000061,대학로25길인근,공영,노상,,대구광역시 북구 산격동 1499-1,19,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000062,대학로9길인근,공영,노상,,대구광역시 북구 산격동 1417-40,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89093933,128.6065984,2022-07-25
154-1-000063,대학로인근,공영,노상,,대구광역시 북구 산격동 1319-1,33,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89285578,128.6098518,2022-07-25
154-1-000064,대현남로8길인근,공영,노상,,대구광역시 북구 대현동 272-27,15,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88180651,128.6069871,2022-07-25
154-1-000065,대현남로9길인근,공영,노상,,대구광역시 북구 대현동 272-27,14,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88180651,128.6069871,2022-07-25
154-1-000066,대현로10길인근,공영,노상,,대구광역시 북구 대현동 439-4,5,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88242711,128.6037488,2022-07-25
154-1-000067,대현로13길인근,공영,노상,,대구광역시 북구 대현동 526,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88659565,128.6055917,2022-07-25
154-1-000068,대현로19길인근,공영,노상,,대구광역시 북구 대현동 103-35,80,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88629636,128.6112825,2022-07-25
154-1-000069,대현로21길인근,공영,노상,,대구광역시 북구 대현동 112-44,30,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88364984,128.6113254,2022-07-25
154-1-000070,대현로3길인근,공영,노상,대구광역시 북구 대현로9길 33-10,대구광역시 북구 대현동 236-12,9,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88713607,128.6038791,2022-07-25
154-1-000071,대현로9길인근,공영,노상,대구광역시 북구 대학로 80,대구광역시 북구 대현동 241,38,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88909849,128.6143217,2022-07-25
154-1-000072,대현로서15길인근,공영,노상,,대구광역시 북구 대현동 526,31,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88659565,128.6055917,2022-07-25
154-1-000073,동북로26길인근,공영,노상,,대구광역시 북구 산격동 1203-64,14,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90049559,128.6068257,2022-07-25
154-1-000074,동북로37길인근,공영,노상,,대구광역시 북구 산격동 493-4,17,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.90025864,128.6138234,2022-07-25
154-1-000075,동북로50길인근,공영,노상,,대구광역시 북구 복현동 623,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89526277,128.6213799,2022-07-25
154-1-000076,동북로53길인근,공영,노상,대구광역시 북구 동북로57길 9,대구광역시 북구 복현동 332-1,37,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89461348,128.6220753,2022-07-25
154-1-000077,동북로55길인근,공영,노상,,대구광역시 북구 복현동 623,10,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89526277,128.6213799,2022-07-25
154-1-000078,동북로57길인근,공영,노상,,대구광역시 북구 복현동 623,39,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89526277,128.6213799,2022-07-25
154-1-000079,동암로7길인근,공영,노상,,대구광역시 북구 읍내동 1234-184,47,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.94616316,128.5546673,2022-07-25
154-1-000080,동천교인근,공영,노상,,대구광역시 북구 구암동 761-2,19,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.93168424,128.5550631,2022-07-25
154-1-000081,백사벌네거리(남편),공영,노상,,대구광역시 북구 침산동 1208,56,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89836118,128.5793092,2022-07-25
154-1-000082,백사벌네거리(북편),공영,노상,,대구광역시 북구 침산동 1208,23,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89836118,128.5793092,2022-07-25
154-1-000083,복현로북2길인근,공영,노상,,대구광역시 북구 복현동 623,14,3,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89526277,128.6213799,2022-07-25
154-1-000084,북구청인근,공영,노상,,대구광역시 북구 침산동 449-5,39,1,미시행,평일+토요일,08:00,18:00,00:00,23:59,00:00,00:00,유료,30,1000,10,500,,,,,,대구광역시청,053-803-4882,35.88757363,128.5829464,2022-07-25
154-1-000085,북부소방서뒤편,공영,노상,,대구광역시 북구 칠성동2가 302-93,24,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.87724893,128.5926647,2022-07-25
154-1-000086,북침산네거리(북편),공영,노상,,대구광역시 북구 침산동 543-4,16,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.8933016,128.589964,2022-07-25
154-1-000087,산격로10길인근,공영,노상,,대구광역시 북구 산격동 1499-1,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000088,산격로13길인근,공영,노상,,대구광역시 북구 산격동 1185-38,3,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89722774,128.6027042,2022-07-25
154-1-000089,산격로19길인근,공영,노상,,대구광역시 북구 산격동 1499-2,7,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89104648,128.6059248,2022-07-25
154-1-000090,산격로8길인근,공영,노상,,대구광역시 북구 산격동 1499-1,15,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89377375,128.6090629,2022-07-25
154-1-000091,산격로9길인근,공영,노상,,대구광역시 북구 산격동 1426-52,24,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89470794,128.6044361,2022-07-25
154-1-000092,성북로13길인근,공영,노상,,대구광역시 북구 침산동 333-3,10,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.8920346,128.5912566,2022-07-25
154-1-000093,성북로5길인근,공영,노상,,대구광역시 북구 침산동 551-8,134,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.89473466,128.5882483,2022-07-25
154-1-000094,성북로9길인근,공영,노상,,대구광역시 북구 침산동 339-2,39,2,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.89128415,128.5890054,2022-07-25
154-1-000095,시체육회앞,공영,노상,대구광역시 북구 고성로 191,대구광역시 북구 고성동3가 2,59,1,미시행,평일+토요일,09:00,19:00,09:00,19:00,00:00,00:00,유료,30,1000,10,500,,,50000,,,대구광역시청,053-803-4882,35.88301806,128.5861564,2022-07-25
154-1-000096,신천교,공영,노상,,대구광역시 북구 칠성동2가 409-6,27,1,미시행,평일+토요일+공휴일,07:00,18:30,07:00,18:30,07:00,18:30,유료,30,500,10,250,,,,,,대구광역시청,053-803-4882,35.87963102,128.6026753,2022-07-25
154-1-000097,신천교고가도로밑,공영,노상,,대구광역시 북구 칠성동1가 287,46,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,유료,30,500,10,250,,5000,50000,,,대구광역시청,053-803-4882,35.87486619,128.6091413,2022-07-25
154-1-000098,신천동로(대현동),공영,노상,,대구광역시 북구 대현동 524,11,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시청,053-803-4882,35.88431226,128.6043496,2022-07-25
154-1-000099,신천동로146길인근,공영,노상,,대구광역시 북구 대현동 524,12,1,미시행,평일+토요일+공휴일,00:00,23:59,00:00,23:59,00:00,23:59,무료,0,0,,,,,,,,대구광역시 북구청,053-665-3012,35.88431226,128.6043496,2022-07-25
